Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Wind Speed,Wind Direction,Precipitable Water,Pressure
2024,7,7,9,30,109,812,687,28.6,38.01,0.3,224,2.5,1010
2024,7,7,10,30,109,854,794,29.9,34.34,0.3,222,2.5,1010
2024,7,7,11,30,111,872,860,30.9,31.66,0.3,220,2.5,1009
2024,7,7,12,30,114,874,880,31.6,29.81,0.2,221,2.5,1009
2024,7,7,13,30,117,859,852,32.1,28.6,0.2,222,2.6,1009
2024,7,7,14,30,162,739,750,32.1,28.43,0.2,223,2.6,1008
2024,7,7,15,30,104,817,678,31.8,29.2,0.3,225,2.6,1008
2024,7,7,16,30,93,771,542,31,31.04,0.3,228,2.6,1008
2024,7,7,17,30,80,699,389,29.6,34.63,0.3,232,2.6,1008
2024,7,7,18,30,63,581,233,27.4,41.91,0.4,235,2.7,1008
2024,7,7,19,30,39,381,94,24.6,53.84,0.5,237,2.8,1008
2024,7,7,20,30,5,40,5,22.3,64.46,0.5,234,2.8,1008
2024,7,7,21,30,0,0,0,21.1,71.99,0.5,227,2.9,1008
2024,7,7,22,30,0,0,0,20.4,77.48,0.4,222,3,1008
2024,7,7,23,30,0,0,0,19.9,82.2,0.4,219,3.1,1008
2024,7,8,0,30,0,0,0,19.5,86.59,0.4,218,3.1,1009
2024,7,8,1,30,0,0,0,19.1,90.71,0.4,219,3,1009
2024,7,8,2,30,0,0,0,18.6,94.64,0.4,219,2.9,1009
2024,7,8,3,30,0,0,0,18.1,97.53,0.4,219,3,1009
2024,7,8,4,30,8,49,9,18.2,95.83,0.4,220,3.1,1009
2024,7,8,5,30,45,358,100,19.1,89.62,0.4,225,3.2,1010
2024,7,8,6,30,71,552,238,21,77.84,0.3,234,3.3,1010
2024,7,8,7,30,173,324,320,23.2,64.62,0.3,237,3.3,1010
2024,7,8,8,30,208,393,440,25,55.75,0.3,234,3.4,1009
2024,7,8,9,30,190,585,605,26.2,50.49,0.3,234,3.4,1009
2024,7,8,10,30,392,290,624,26.9,47.52,0.3,242,3.4,1008
2024,7,8,11,30,422,285,666,27.3,45.57,0.3,261,3.5,1008
2024,7,8,12,30,355,222,549,27.4,44.65,0.4,292,3.5,1008
2024,7,8,13,30,338,190,500,26.9,45.87,0.5,324,3.6,1008
2024,7,8,14,30,91,261,299,25.9,48.87,0.5,171,3.7,1008
2024,7,8,15,30,63,1,64,24.6,52.88,0.6,12,3.7,1008
2024,7,8,16,30,224,56,257,23.1,57.94,0.6,25,3.7,1009
2024,7,8,17,30,55,5,57,21.5,63.59,0.6,29,3.8,1009
2024,7,8,18,30,29,138,69,19.6,70.52,0.6,30,3.8,1009
2024,7,8,19,30,30,89,43,17.7,77.41,0.6,29,3.8,1009
2024,7,8,20,30,5,22,5,16.1,82.53,0.5,28,3.8,1009
2024,7,8,21,30,0,0,0,14.9,85.97,0.5,28,3.8,1009
2024,7,8,22,30,0,0,0,14.2,87.64,0.4,29,3.8,1009
2024,7,8,23,30,0,0,0,13.7,88.98,0.4,28,3.7,1008
2024,7,9,0,30,0,0,0,13.3,90.41,0.5,24,3.7,1008
2024,7,9,1,30,0,0,0,12.9,92.33,0.5,20,3.7,1008
2024,7,9,2,30,0,0,0,12.5,94.6,0.5,19,3.7,1008
2024,7,9,3,30,0,0,0,12.2,95.87,0.5,18,3.6,1008
2024,7,9,4,30,5,32,6,12.2,94.89,0.5,16,3.4,1008
2024,7,9,5,30,47,320,96,12.8,91.09,0.4,12,3.3,1008
2024,7,9,6,30,75,533,236,14.4,82.82,0.4,7,3,1008
2024,7,9,7,30,92,671,394,16.8,72.08,0.4,3,2.8,1008
2024,7,9,8,30,182,254,332,19.4,60.61,0.4,179,2.5,1008
2024,7,9,9,30,287,6,291,21.7,50.16,0.4,355,2.2,1008
2024,7,9,10,30,326,6,331,23.5,41.83,0.3,351,2,1008
2024,7,9,11,30,271,498,697,24.9,35.24,0.3,351,1.9,1008
2024,7,9,12,30,117,884,890,25.9,30.47,0.3,177,1.8,1008
2024,7,9,13,30,368,29,393,26.5,27.61,0.3,6,1.9,1008
2024,7,9,14,30,123,835,786,26.7,26.65,0.3,17,2,1008
2024,7,9,15,30,126,776,670,26.4,27.44,0.4,27,2.3,1008
2024,7,9,16,30,146,628,511,25.5,29.8,0.4,36,2.5,1009
2024,7,9,17,30,115,577,369,23.9,33.56,0.5,46,2.7,1009
2024,7,9,18,30,144,163,191,21.3,40.39,0.6,55,2.7,1010
2024,7,9,19,30,48,138,68,18.1,50.25,0.6,54,2.8,1011
2024,7,9,20,30,4,13,4,15.8,54.45,0.6,42,2.9,1012
2024,7,9,21,30,0,0,0,14.2,55.87,0.7,23,3,1013
2024,7,9,22,30,0,0,0,12.9,62.1,0.7,10,3.1,1013
2024,7,9,23,30,0,0,0,12.1,67.88,0.7,6,3.1,1014
2024,7,10,0,30,0,0,0,11.4,75.22,0.8,4,3.1,1014
2024,7,10,1,30,0,0,0,11,81.73,0.8,3,2.9,1014
2024,7,10,2,30,0,0,0,10.6,86.59,0.8,1,2.8,1015
2024,7,10,3,30,0,0,0,10.2,89.45,0.8,179,2.6,1015
2024,7,10,4,30,6,24,6,10,89.33,0.8,357,2.3,1016
2024,7,10,5,30,40,0,40,10.1,86.1,0.8,359,2.1,1017
2024,7,10,6,30,92,393,210,10.9,78.39,0.8,181,1.9,1017
2024,7,10,7,30,79,740,411,12.4,68.06,0.8,3,1.7,1017
2024,7,10,8,30,81,838,574,14.4,58.22,0.8,4,1.5,1017
2024,7,10,9,30,83,897,717,16.3,51.09,0.7,7,1.4,1017
2024,7,10,10,30,82,933,827,17.6,46.93,0.7,9,1.3,1017
2024,7,10,11,30,84,952,898,18.5,43.95,0.8,12,1.2,1017
2024,7,10,12,30,84,957,920,18.8,42.17,0.8,13,1.2,1017
2024,7,10,13,30,84,954,897,18.6,41.53,0.8,16,1.1,1017
2024,7,10,14,30,81,940,827,18.2,41.61,0.7,23,1.1,1017
2024,7,10,15,30,78,916,719,17.8,41.81,0.6,26,1,1017
2024,7,10,16,30,74,870,578,17.2,42.93,0.6,28,1,1017
2024,7,10,17,30,65,801,417,16.1,45.89,0.6,32,1,1017
2024,7,10,18,30,53,689,252,14.5,51.15,0.5,38,1,1017
2024,7,10,19,30,35,486,103,12,61.7,0.4,47,1,1017
2024,7,10,20,30,5,60,5,9.7,76.28,0.4,53,1,1017
2024,7,10,21,30,0,0,0,8.6,83.08,0.5,59,0.9,1017
2024,7,10,22,30,0,0,0,8.2,85.53,0.6,68,0.9,1017
2024,7,10,23,30,0,0,0,8.2,84.81,0.6,83,0.9,1017
2024,7,11,0,30,0,0,0,7.9,85.72,0.6,113,0.9,1017
2024,7,11,1,30,0,0,0,7,90.78,0.6,147,0.9,1018
2024,7,11,2,30,0,0,0,6.3,95.77,0.6,174,1,1018
2024,7,11,3,30,0,0,0,6.2,97.83,0.7,196,1,1018
2024,7,11,4,30,5,62,6,7.4,91.06,0.7,212,1,1018
2024,7,11,5,30,38,474,108,9.7,78.5,0.6,222,1.1,1018
2024,7,11,6,30,58,669,257,12.9,62.91,0.5,229,1.1,1018
2024,7,11,7,30,71,776,418,16.9,47.37,0.4,232,1.2,1017
2024,7,11,8,30,81,840,574,20.2,38.53,0.3,225,1.3,1017
2024,7,11,9,30,106,846,703,22.4,33.78,0.3,207,1.3,1017
2024,7,11,10,30,148,802,787,24.1,29.56,0.3,192,1.4,1016
2024,7,11,11,30,158,809,849,25.5,26.47,0.3,189,1.5,1016
2024,7,11,12,30,171,793,863,26.6,24.44,0.3,194,1.6,1015
2024,7,11,13,30,186,755,829,27.4,23.14,0.3,203,1.6,1015
2024,7,11,14,30,178,736,761,27.7,22.83,0.3,212,1.7,1014
2024,7,11,15,30,166,696,653,27.6,23.59,0.4,218,1.8,1013
2024,7,11,16,30,150,635,517,27,25.54,0.4,221,1.8,1013
2024,7,11,17,30,126,546,365,25.7,29.73,0.4,226,1.8,1013
2024,7,11,18,30,93,408,210,23,40.41,0.4,236,1.9,1013
2024,7,11,19,30,47,220,77,20,55.34,0.5,243,1.9,1014
2024,7,11,20,30,3,14,3,18.4,63.72,0.5,242,1.9,1014
2024,7,11,21,30,0,0,0,17.7,70.01,0.5,233,1.9,1014
2024,7,11,22,30,0,0,0,17,76.02,0.5,220,1.9,1014
2024,7,11,23,30,0,0,0,16.2,82.06,0.5,211,1.9,1013
2024,7,12,0,30,0,0,0,15.4,87.97,0.6,208,1.9,1013
2024,7,12,1,30,0,0,0,14.7,93.05,0.6,207,1.9,1013
2024,7,12,2,30,0,0,0,14.2,96.8,0.6,204,1.9,1013
2024,7,12,3,30,0,0,0,13.9,98.61,0.7,202,2,1013
2024,7,12,4,30,4,19,4,14.1,95.99,0.7,201,2,1013
2024,7,12,5,30,50,248,86,15.3,87.92,0.7,201,2.1,1013
2024,7,12,6,30,91,440,221,17.7,75.9,0.6,203,2.1,1013
2024,7,12,7,30,120,571,374,20.8,62.05,0.5,209,2.1,1013
2024,7,12,8,30,142,654,524,23.8,49.81,0.5,217,2.2,1012
2024,7,12,9,30,166,688,650,26.1,40.94,0.5,223,2.4,1012
2024,7,12,10,30,194,690,743,27.9,36.06,0.4,224,2.7,1012
2024,7,12,11,30,205,703,804,29.3,33.95,0.3,226,2.9,1012
2024,7,12,12,30,205,712,825,30.2,33.92,0.3,237,3.1,1011
2024,7,12,13,30,200,709,803,30.2,36.13,0.4,275,3.3,1011
2024,7,12,14,30,268,469,639,28.8,41.38,0.7,327,3.5,1012
2024,7,12,15,30,209,592,622,26,49.91,0.9,177,3.7,1013
2024,7,12,16,30,289,198,403,22.5,59.96,1,8,3.9,1014
2024,7,12,17,30,219,90,258,18.9,69.54,1,12,4,1015
2024,7,12,18,30,95,4,96,15.9,76.78,0.8,15,4.1,1016
2024,7,12,19,30,38,24,41,13.7,81.21,0.7,15,4.1,1016
2024,7,12,20,30,1,0,1,12.4,84.25,0.6,15,4.1,1017
2024,7,12,21,30,0,0,0,11.7,87.15,0.6,17,4.1,1017
2024,7,12,22,30,0,0,0,11.4,88.74,0.5,19,4.1,1016
2024,7,12,23,30,0,0,0,11.3,90.13,0.5,17,4.2,1016
2024,7,13,0,30,0,0,0,11.2,92.1,0.5,7,4.3,1016
2024,7,13,1,30,0,0,0,11.1,93.81,0.5,178,4.2,1016
2024,7,13,2,30,0,0,0,11,95.34,0.5,356,3.9,1016
2024,7,13,3,30,0,0,0,10.8,96.96,0.5,178,3.6,1016
2024,7,13,4,30,3,9,3,10.8,96.45,0.4,179,3.4,1016
2024,7,13,5,30,54,179,80,11.2,94.07,0.3,353,3.4,1016
2024,7,13,6,30,105,362,211,12.1,90.25,0.3,340,3.4,1016
2024,7,13,7,30,141,495,360,13.5,84.92,0.2,322,3.5,1016
2024,7,13,8,30,164,587,506,15.2,77.94,0.2,309,3.7,1016
2024,7,13,9,30,249,18,262,17.2,68.98,0.1,297,3.9,1015
2024,7,13,10,30,169,722,742,19.7,60.16,0.1,279,4.1,1015
2024,7,13,11,30,332,461,724,22,54.57,0,239,4.3,1014
2024,7,13,12,30,357,355,666,23.2,54.79,0.1,202,4.4,1014
2024,7,13,13,30,293,533,746,24.3,55.98,0.1,172,4.3,1013
2024,7,13,14,30,282,435,626,26.2,52.14,0.1,132,4.1,1012
2024,7,13,15,30,215,494,559,27.8,48.06,0.2,121,4,1011
2024,7,13,16,30,131,650,505,28.3,47.3,0.2,131,3.9,1010
2024,7,13,17,30,112,565,358,27.5,51.32,0.3,140,4,1010
2024,7,13,18,30,86,425,207,25.3,70.07,0.4,159,4,1010
2024,7,13,19,30,46,219,76,22.9,81.12,0.5,171,4.1,1009
2024,7,13,20,30,3,8,3,21.9,82.85,0.4,187,4.2,1009
2024,7,13,21,30,0,0,0,21.6,87.48,0.4,221,4.3,1009
2024,7,13,22,30,0,0,0,21.4,91.85,0.4,239,4.2,1009
2024,7,13,23,30,0,0,0,21,95.6,0.4,242,4.2,1008
2024,7,14,0,30,0,0,0,20.6,98.22,0.4,239,4.1,1008
2024,7,14,1,30,0,0,0,20.1,100,0.3,237,4.1,1008
2024,7,14,2,30,0,0,0,19.5,100,0.3,234,4,1008
2024,7,14,3,30,0,0,0,18.9,100,0.3,229,3.9,1007
2024,7,14,4,30,4,17,4,19,100,0.3,224,3.8,1007
2024,7,14,5,30,47,263,84,20,94.66,0.3,225,3.8,1007
2024,7,14,6,30,131,68,151,21.7,86.09,0.3,230,3.8,1007
2024,7,14,7,30,208,180,287,24,73.83,0.2,230,3.8,1006
2024,7,14,8,30,181,18,191,26.1,63.5,0.2,228,3.9,1006
2024,7,14,9,30,149,137,245,27.7,56.47,0.2,235,4.1,1005
2024,7,14,10,30,242,10,250,28.4,53.44,0.2,250,4.2,1005
2024,7,14,11,30,373,112,468,27.6,55.54,0.2,269,4.2,1004
2024,7,14,12,30,208,2,210,26,61.95,0.3,284,4.2,1004
2024,7,14,13,30,367,61,419,25,69.6,0.2,280,4,1004
2024,7,14,14,30,323,43,357,24.7,71.22,0.1,255,3.8,1004
2024,7,14,15,30,240,429,538,24.6,71.28,0.1,233,3.6,1003
2024,7,14,16,30,173,510,466,24.3,72.59,0.1,221,3.5,1003
2024,7,14,17,30,92,640,369,23.8,75.82,0.1,215,3.4,1003
2024,7,14,18,30,20,0,20,22.9,81.96,0.2,229,3.4,1003
2024,7,14,19,30,23,196,49,21.5,90.64,0.3,251,3.5,1003
2024,7,14,20,30,3,23,3,20.2,98.16,0.3,269,3.4,1003
2024,7,14,21,30,0,0,0,19.3,100,0.3,281,3.3,1003
2024,7,14,22,30,0,0,0,18.7,100,0.3,291,3.3,1003
2024,7,14,23,30,0,0,0,18.5,100,0.4,295,3.3,1003
2024,7,15,0,30,0,0,0,18.1,100,0.4,292,3,1003
2024,7,15,1,30,0,0,0,17.4,100,0.4,289,2.7,1004
2024,7,15,2,30,0,0,0,16.8,100,0.4,288,2.4,1004
2024,7,15,3,30,0,0,0,16.2,100,0.5,283,2.2,1004
2024,7,15,4,30,4,29,4,16,99.98,0.5,276,2.2,1004
2024,7,15,5,30,41,358,91,16.3,96.2,0.6,279,2.2,1005
2024,7,15,6,30,66,571,231,17.3,86.07,0.6,284,2.3,1005
2024,7,15,7,30,103,350,257,19.3,69.38,0.5,287,2.3,1006
2024,7,15,8,30,95,770,541,21.3,56.29,0.5,292,2.3,1006
2024,7,15,9,30,180,636,625,22.8,48.66,0.4,299,2.3,1006
2024,7,15,10,30,250,516,658,23.9,43.62,0.4,307,2.3,1006
2024,7,15,11,30,338,371,653,24.7,40.27,0.3,317,2.4,1005
2024,7,15,12,30,338,390,676,25.1,38.48,0.3,330,2.5,1005
2024,7,15,13,30,395,215,577,25,38.17,0.3,171,2.5,1005
2024,7,15,14,30,344,56,388,24.7,38.68,0.3,11,2.6,1005
2024,7,15,15,30,330,117,411,24.3,39.69,0.3,28,2.7,1005
2024,7,15,16,30,244,78,289,23.8,41.5,0.3,43,2.8,1004
2024,7,15,17,30,65,1,65,23,44.66,0.3,52,2.8,1004
2024,7,15,18,30,93,18,98,21.1,53.87,0.5,35,2.9,1004
2024,7,15,19,30,25,1,25,18.8,70.96,0.6,23,3,1005
2024,7,15,20,30,2,0,2,17.3,74.44,0.6,52,3.1,1005
2024,7,15,21,30,0,0,0,16.4,77.67,0.5,74,3.2,1005
2024,7,15,22,30,0,0,0,15.5,85,0.5,84,3.3,1005
2024,7,15,23,30,0,0,0,14.9,90.91,0.5,99,3.3,1005
2024,7,16,0,30,0,0,0,14.5,94.54,0.5,104,3.3,1004
2024,7,16,1,30,0,0,0,14.4,96.22,0.4,102,3.3,1004
2024,7,16,2,30,0,0,0,14.2,98.03,0.4,99,3.3,1004
2024,7,16,3,30,0,0,0,14,99.4,0.4,97,3.2,1004
2024,7,16,4,30,1,0,1,14.1,97.48,0.4,95,3.1,1004
2024,7,16,5,30,21,1,21,14.8,95.05,0.3,91,3,1004
2024,7,16,6,30,26,0,26,16.2,90.13,0.3,84,3,1004
2024,7,16,7,30,106,0,106,18.4,79.48,0.3,74,2.9,1004
2024,7,16,8,30,34,0,34,20.9,64.32,0.3,59,2.9,1004
2024,7,16,9,30,56,0,56,22.3,56.18,0.4,47,2.9,1003
2024,7,16,10,30,37,0,37,22.8,53.19,0.4,41,2.9,1004
2024,7,16,11,30,96,0,96,22.8,52.42,0.5,37,2.9,1004
2024,7,16,12,30,58,0,58,22.3,53.53,0.5,33,2.9,1004
2024,7,16,13,30,140,0,140,21.2,56.76,0.6,30,2.9,1005
2024,7,16,14,30,118,0,118,20.1,59.94,0.7,25,2.9,1005
2024,7,16,15,30,76,0,76,19.2,62.03,0.7,21,2.9,1006
2024,7,16,16,30,116,0,116,18.2,64.4,0.8,18,2.9,1006
2024,7,16,17,30,45,0,45,17,67.95,0.8,16,2.9,1006
2024,7,16,18,30,15,0,15,15.5,73.34,0.8,14,2.9,1007
2024,7,16,19,30,39,11,40,14,79.78,0.7,11,2.9,1007
2024,7,16,20,30,0,0,0,12.7,87.15,0.7,5,2.9,1007
2024,7,16,21,30,0,0,0,12,91.36,0.7,179,2.9,1007
2024,7,16,22,30,0,0,0,11.5,93.89,0.6,355,2.9,1007
2024,7,16,23,30,0,0,0,11.2,95.11,0.7,349,2.9,1007
2024,7,17,0,30,0,0,0,11,96.05,0.7,343,2.9,1007
2024,7,17,1,30,0,0,0,10.7,97.21,0.7,340,2.9,1007
2024,7,17,2,30,0,0,0,10.5,97.85,0.7,338,2.9,1008
2024,7,17,3,30,0,0,0,10.4,97.52,0.8,338,2.9,1008
2024,7,17,4,30,2,0,2,10.3,97.39,0.8,336,2.9,1008
2024,7,17,5,30,47,59,55,10.4,96.54,0.8,335,2.9,1009
2024,7,17,6,30,87,7,89,10.5,96,0.9,334,2.8,1009
2024,7,17,7,30,150,19,158,10.8,94.27,0.9,334,2.8,1010
2024,7,17,8,30,173,1,174,11.2,91.8,1,335,2.7,1011
2024,7,17,9,30,325,50,360,11.8,87.7,1,336,2.7,1011
2024,7,17,10,30,326,14,337,12.6,81.34,1,338,2.6,1012
2024,7,17,11,30,303,2,305,13.5,73.62,0.9,339,2.6,1012
2024,7,17,12,30,390,24,411,14.3,67.23,0.9,340,2.6,1012
2024,7,17,13,30,407,84,478,14.7,63.95,0.9,341,2.5,1013
2024,7,17,14,30,372,62,421,15,62,0.8,344,2.5,1013
2024,7,17,15,30,356,89,417,15.1,61.22,0.8,348,2.5,1013
2024,7,17,16,30,288,59,322,15,62.08,0.8,355,2.5,1013
2024,7,17,17,30,230,78,263,14.6,64.53,0.8,180,2.4,1014
2024,7,17,18,30,103,10,106,13.7,69.28,0.7,1,2.3,1014
2024,7,17,19,30,44,262,77,11.8,81.34,0.7,9,2.2,1014
2024,7,17,20,30,0,0,0,10.1,92.2,0.9,15,2.1,1015
2024,7,17,21,30,0,0,0,9.2,96.17,0.9,186,2,1015
2024,7,17,22,30,0,0,0,8.4,99.68,1,351,1.9,1015
2024,7,17,23,30,0,0,0,7.7,100,1,336,1.9,1015
2024,7,18,0,30,0,0,0,7.2,100,0.9,320,1.8,1014
2024,7,18,1,30,0,0,0,7.1,100,0.8,310,1.7,1014
2024,7,18,2,30,0,0,0,7.2,100,0.7,305,1.6,1014
2024,7,18,3,30,0,0,0,7.6,100,0.7,304,1.6,1015
2024,7,18,4,30,3,29,3,8.2,95.51,0.6,305,1.5,1015
2024,7,18,5,30,35,432,92,9.5,87.82,0.6,304,1.5,1015
2024,7,18,6,30,55,650,238,11.8,75.81,0.5,304,1.5,1015
2024,7,18,7,30,69,766,400,14.5,62.05,0.5,303,1.5,1015
2024,7,18,8,30,80,833,557,17,50.62,0.4,302,1.6,1015
2024,7,18,9,30,87,875,694,19.2,43.03,0.3,302,1.6,1015
2024,7,18,10,30,96,894,798,20.9,38.14,0.3,304,1.7,1014
2024,7,18,11,30,104,896,860,22.2,34.41,0.2,309,1.9,1014
2024,7,18,12,30,118,876,874,22.7,32.45,0.2,314,2,1014
2024,7,18,13,30,133,840,840,22.3,33.17,0.2,318,2.2,1013
2024,7,18,14,30,134,807,766,22.2,34.28,0.1,310,2.3,1013
2024,7,18,15,30,126,771,657,22.8,34.18,0.1,282,2.4,1013
2024,7,18,16,30,111,721,520,23.2,35.05,0.2,258,2.5,1012
2024,7,18,17,30,117,552,352,22.7,38.77,0.3,247,2.6,1012
2024,7,18,18,30,96,15,100,20.8,49.12,0.3,241,2.6,1012
2024,7,18,19,30,50,108,63,18.6,62.17,0.4,240,2.7,1012
2024,7,18,20,30,0,0,0,17.6,66.56,0.5,240,2.8,1012
2024,7,18,21,30,0,0,0,17.2,69.93,0.5,237,2.8,1012
2024,7,18,22,30,0,0,0,16.7,74.6,0.5,231,2.9,1011
2024,7,18,23,30,0,0,0,16.4,78.48,0.5,227,2.9,1011
2024,7,19,0,30,0,0,0,16.2,81.97,0.5,228,3,1010
2024,7,19,1,30,0,0,0,15.8,86.84,0.5,233,2.9,1010
2024,7,19,2,30,0,0,0,15.4,91.66,0.5,236,2.9,1009
2024,7,19,3,30,0,0,0,15,96.07,0.5,236,2.8,1009
2024,7,19,4,30,0,0,0,15.1,95.87,0.5,231,2.8,1009
2024,7,19,5,30,22,0,22,15.9,90.95,0.4,225,2.8,1009
2024,7,19,6,30,92,5,93,17.5,82.98,0.4,225,2.9,1009
2024,7,19,7,30,126,3,127,19.8,72.81,0.4,231,3.1,1008
2024,7,19,8,30,271,213,393,22.3,62.38,0.4,239,3.2,1008
2024,7,19,9,30,315,174,435,23.9,55.33,0.4,256,3.4,1007
2024,7,19,10,30,39,0,39,23.9,54.9,0.4,276,3.5,1007
2024,7,19,11,30,313,219,497,23.1,60.11,0.3,290,3.6,1008
2024,7,19,12,30,360,37,392,22.7,64.85,0.3,293,3.6,1008
2024,7,19,13,30,305,205,477,22.6,66.82,0.4,295,3.6,1008
2024,7,19,14,30,86,0,86,22,69.92,0.5,312,3.6,1008
2024,7,19,15,30,38,0,38,20.4,78.51,0.7,168,3.7,1008
2024,7,19,16,30,90,0,90,18.4,88.57,0.9,14,3.5,1008
2024,7,19,17,30,52,0,52,16.2,96.08,0.9,23,3.2,1009
2024,7,19,18,30,17,0,17,14,97.48,0.8,30,2.8,1010
2024,7,19,19,30,38,320,77,11.9,94.09,0.7,36,2.2,1011
2024,7,19,20,30,0,0,0,10.1,91.35,0.7,39,1.8,1012
2024,7,19,21,30,0,0,0,9.1,90.76,0.7,36,1.5,1012
2024,7,19,22,30,0,0,0,8.7,90.93,0.7,27,1.4,1012
2024,7,19,23,30,0,0,0,8.5,91.96,0.6,18,1.3,1012
2024,7,20,0,30,0,0,0,8.5,91.65,0.6,181,1.3,1013
2024,7,20,1,30,0,0,0,8.5,90.87,0.6,335,1.3,1013
2024,7,20,2,30,0,0,0,8.5,89.05,0.7,313,1.4,1013
2024,7,20,3,30,0,0,0,8.4,88.19,0.7,300,1.4,1014
2024,7,20,4,30,0,0,0,8.3,87.22,0.8,296,1.4,1014
2024,7,20,5,30,35,420,88,8.8,82.5,0.9,297,1.3,1015
2024,7,20,6,30,53,658,235,9.8,71.45,0.9,301,1.3,1015
2024,7,20,7,30,63,782,398,10.9,62.91,0.9,304,1.4,1015
2024,7,20,8,30,71,853,556,12.1,57.47,0.9,307,1.5,1016
2024,7,20,9,30,78,894,695,13.3,53.44,0.9,309,1.5,1016
2024,7,20,10,30,142,802,769,14.6,49.59,0.9,309,1.5,1016
2024,7,20,11,30,90,928,870,15.8,46.28,0.8,314,1.5,1017
2024,7,20,12,30,330,416,687,16.5,44.7,0.8,318,1.5,1017
2024,7,20,13,30,381,74,443,16.9,44.27,0.8,318,1.5,1017
2024,7,20,14,30,295,4,298,17.4,43.55,0.7,318,1.5,1017
2024,7,20,15,30,284,220,435,17.6,43.65,0.7,318,1.6,1017
2024,7,20,16,30,250,232,381,17.4,44.97,0.7,320,1.7,1017
2024,7,20,17,30,165,35,180,16.8,47.57,0.7,324,1.7,1017
2024,7,20,18,30,56,619,223,15.5,52.87,0.7,328,1.8,1017
2024,7,20,19,30,33,395,80,13.1,65.33,0.7,329,1.9,1018
2024,7,20,20,30,0,0,0,11.2,77.61,0.8,327,1.9,1018
2024,7,20,21,30,0,0,0,10.5,81.44,0.8,322,2,1018
2024,7,20,22,30,0,0,0,9.7,86.24,0.8,315,2,1018
2024,7,20,23,30,0,0,0,9,90.69,0.8,308,2,1018
2024,7,21,0,30,0,0,0,8.5,93.87,0.8,300,2,1018
2024,7,21,1,30,0,0,0,8.1,95.91,0.8,296,2,1018
2024,7,21,2,30,0,0,0,7.8,97.39,0.8,295,2,1018
2024,7,21,3,30,0,0,0,7.8,96.81,0.7,294,2.1,1018
2024,7,21,4,30,0,0,0,8.3,92.76,0.7,296,2.1,1018
2024,7,21,5,30,36,355,80,9.4,85.38,0.7,299,2.2,1019
2024,7,21,6,30,61,580,220,11.2,74.43,0.7,303,2.1,1019
2024,7,21,7,30,88,674,375,13.3,64.87,0.7,309,2.1,1019
2024,7,21,8,30,108,742,528,15.2,58.1,0.7,313,2.1,1019
2024,7,21,9,30,119,793,664,17.1,52.22,0.6,315,2.1,1019
2024,7,21,10,30,138,801,763,18.9,47.41,0.5,318,2.1,1018
2024,7,21,11,30,151,805,826,20.4,44.03,0.5,324,2.2,1018
2024,7,21,12,30,179,767,837,21.4,42.37,0.4,332,2.3,1018
2024,7,21,13,30,337,446,710,22,41.54,0.3,342,2.4,1018
2024,7,21,14,30,376,157,498,22.1,41.79,0.3,352,2.5,1017
2024,7,21,15,30,329,212,474,21.6,43.73,0.3,184,2.6,1017
2024,7,21,16,30,282,154,368,20.5,47.77,0.4,25,2.7,1017
2024,7,21,17,30,144,7,147,18.9,56.15,0.5,46,2.8,1016
2024,7,21,18,30,42,0,42,16.9,68.17,0.6,52,3,1016
2024,7,21,19,30,36,43,41,15,78.17,0.6,48,3.2,1017
2024,7,21,20,30,0,0,0,13.7,86.96,0.5,44,3.2,1017
2024,7,21,21,30,0,0,0,12.8,92.96,0.4,41,3.1,1017
2024,7,21,22,30,0,0,0,12.3,95.93,0.4,34,3,1017
2024,7,21,23,30,0,0,0,11.8,98.16,0.4,26,2.8,1017
2024,7,22,0,30,0,0,0,11.3,99.73,0.5,20,2.5,1017
2024,7,22,1,30,0,0,0,10.8,100,0.5,16,2.3,1017
2024,7,22,2,30,0,0,0,10.4,100,0.5,13,2.2,1017
2024,7,22,3,30,0,0,0,10.1,100,0.5,8,2.1,1018
2024,7,22,4,30,0,0,0,10.3,97.56,0.5,181,2,1018
2024,7,22,5,30,33,68,41,11,94.73,0.5,353,1.9,1018
2024,7,22,6,30,112,18,117,11.6,92.13,0.5,349,1.9,1018
2024,7,22,7,30,145,165,215,12.3,86.72,0.5,349,1.9,1019
2024,7,22,8,30,225,18,235,13.4,76.97,0.6,352,1.9,1019
2024,7,22,9,30,172,658,623,14.8,65.8,0.6,177,1.8,1019
2024,7,22,10,30,113,858,781,16.1,57.64,0.6,3,1.8,1019
2024,7,22,11,30,295,336,576,17,52.64,0.6,7,1.9,1019
2024,7,22,12,30,109,892,872,17.5,49.79,0.6,12,1.9,1019
2024,7,22,13,30,104,892,849,17.6,48.63,0.6,17,1.9,1019
2024,7,22,14,30,102,871,778,17.5,48.63,0.6,22,2,1019
2024,7,22,15,30,100,831,667,17.1,49.93,0.6,26,2,1019
2024,7,22,16,30,98,763,525,16.4,52.45,0.6,30,2,1019
2024,7,22,17,30,83,685,369,15.5,55.93,0.6,33,1.9,1020
2024,7,22,18,30,63,556,211,14.1,61.73,0.6,36,1.9,1020
2024,7,22,19,30,35,334,73,12,71.98,0.5,37,1.8,1020
2024,7,22,20,30,0,0,0,10,84.47,0.6,36,1.8,1021
